,Year,Area/Region/Country,Country or Area of Origin / Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Caribbean Netherlands,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong SAR","China, Macao SAR",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Dem. People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Fed. States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,TFYR Macedonia,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
1800,2017,Luxembourg,264073,61,361,0,318,105,0,0,0,0,0,40,0,0,81,1026,0,0,0,33,0,43,21008,0,0,0,0,0,2569,0,316,0,0,931,0,0,1714,0,63,251,0,0,0,0,0,61,1117,0,0,26,0,0,0,0,0,438,22,0,66,962,0,102,2690,0,123,37,0,26,0,0,0,558,0,0,0,0,1382,38384,0,0,0,0,0,15056,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,1152,348,205,0,246,0,1725,0,42,21877,0,297,0,0,0,0,0,0,0,518,37,0,0,0,0,635,0,0,0,26,0,0,287,0,0,0,55,0,28,0,0,0,9065,0,260,0,0,0,0,33,4734,0,22,0,0,0,0,0,184,0,0,0,0,0,0,104,201,3341,100460,0,0,50,0,0,1844,414,26,0,0,0,0,0,0,0,0,0,33,6282,0,0,0,0,751,511,0,0,47,0,4241,0,0,0,0,0,2185,564,0,0,365,183,0,0,0,0,0,143,212,0,0,0,0,184,0,6946,0,1162,0,0,0,0,26,118,0,0,0,0,0
1801,2017,Monaco,21255,6898,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,2017,Netherlands,2056520,533,5371,35346,1643,4211,0,0,5221,24,35,3656,928,4272,11442,7054,853,63,144,1518,92,368,59147,0,308,37,328,942,905,257,18714,0,651,23456,408,2346,12583,807,1995,10702,4685,0,68,95,0,3599,67085,0,0,15455,0,1016,0,846,1281,455,1415,502,700,926,103,5309,3830,108,80,9383,2530,14126,437,51,7902,1098,13436,0,0,70,3331,27807,0,0,104,718,358,131877,14966,35,15987,0,48,0,0,817,2653,262,2437,1518,0,520,15002,518,28912,132117,31457,43737,5831,0,5667,29552,1050,6429,1161,323,3327,0,1411,90,224,3837,3894,154,1934,971,0,5307,1335,206,320,3929,0,190,379,0,0,327,385,0,4577,0,99,550,0,0,180226,692,1181,278,0,1925,0,0,4145,549,278,7583,0,0,2888,709,13132,0,343,140,223,4349,13872,126133,18401,0,196,7587,185,0,19290,60808,1196,0,73,67,0,68,26,0,167,2509,1098,176,92,4161,3924,23421,835,320,0,28681,14889,0,28082,10965,0,5009,191986,90,5037,7515,10392,69,172,15182,0,1228,0,0,591,4872,204356,0,0,0,1894,1872,1213,53007,1555,30259,0,703,210,0,4148,14549,0,0,612,1046,1499
1803,2017,Switzerland,2506394,71622,47841,4784,2082,9957,0,56,6966,0,117,9193,768,0,8165,67514,599,134,318,2192,88,1239,16847,65,587,0,74,3544,59685,76,49250,0,58,6176,669,603,2208,2695,7526,12829,0,0,211,316,0,8039,19090,0,0,12394,31,1276,0,969,3131,22576,3379,0,392,14763,518,7125,6229,104,378,11154,5241,6676,769,44,9224,610,5405,0,0,72,5774,157721,0,0,289,749,716,376007,2877,0,9596,0,48,0,0,1057,1276,355,141,1916,0,580,18173,428,19791,3790,9708,7819,3783,0,3976,274648,830,7878,712,2491,3539,0,487,518,1081,1738,6411,88,457,1139,2583,1309,2503,1835,113,2473,67,464,308,0,0,134,3024,0,6851,0,275,718,2900,0,18145,1313,262,343,0,988,32535,0,1958,631,206,3633,0,0,2536,91,4616,0,471,269,1057,10103,13915,27384,213555,0,72,3758,1239,0,15402,19950,1128,0,0,61,0,0,0,0,59,1031,2430,174909,244,352,1935,0,12934,4061,0,5119,7920,0,65211,43708,190,1162,112,108,10580,0,3831,170,60994,20734,0,1935,0,0,352,11568,87634,99,0,0,823,7641,451,49847,921,39775,0,1769,768,0,4137,12499,0,0,480,379,1114
1804,2017,LATIN AMERICA AND THE CARIBBEAN,9508189,85097,213177,339,344,1182,0,70,8443,1626,7938,298669,877,5452,5133,7928,9,1329,70,214,5211,340,8959,6547,35,151,17,537062,135,19,239935,4094,175,1897,43,30,1625,184,313,47081,4516,127,228,21,125,299622,122327,4614,9,1367625,2,168,10,31171,455,2990,79198,8704,81,4105,1188,285,2472,0,21835,118600,94672,5054,73145,69,30,433,265,2,58,10,1499,180538,4302,5,42,35,166,81986,272,23,4955,522,10938,10042,10,103320,85,1162,63572,431918,2,68658,5306,629,15248,1986,2066,943,1956,2,8720,297072,35315,79954,2316,75,242,104,135,10,1148,546,28528,12,49,382,108,1541,238,66,20,439,14,101,101,0,13169,3,5,2,69154,6,174,18,304,3097,2586,1865,138,66,7,83,33784,5,1174,343031,56,2766,6,7,2218,31,1219,29,22803,6,761755,509576,8526,18208,234078,19205,31,37374,505,1188,6950,14085,23,771,11926,13666,115,15847,0,60,83,2575,492,1576,35,11,322,1954,613,1338,1,56,24335,0,327191,101,1808,62,41902,18,4586,15849,21425,11,2078,1150,60,32,0,287,16814,177,2127,30,1656,4,106,8750,87,63440,139,1313319,3107,185309,42,231,125054,498,14,5,30,17,191
1805,2017,Caribbean,1399747,39946,55809,0,101,301,0,0,90,1568,7744,3537,0,4591,377,660,0,1148,21,0,4805,0,991,416,0,135,8,281,5,14,1093,4094,0,219,0,3,3,123,23,12369,3456,27,138,3,14,2322,6889,157,0,25424,0,0,8,1838,0,0,23724,8402,0,198,0,0,58,0,20852,89275,1524,76,1305,0,0,16,95,0,0,0,36,107026,3337,0,0,0,0,5777,105,0,158,80,10497,7908,0,1216,0,0,34444,407445,0,2747,85,0,6195,326,40,27,309,0,116,7700,32903,1165,87,11,54,0,0,0,0,0,1254,0,0,0,0,0,0,0,0,35,0,0,25,0,10323,0,0,0,5333,0,0,0,0,3091,34,0,0,0,0,0,18844,0,94,1382,27,808,0,0,70,0,199,0,2030,0,25,4540,4463,168,1780,14412,0,688,12,812,212,2418,0,99,11876,11878,65,15291,0,0,0,18,0,74,0,0,0,1882,0,0,0,0,208,0,16388,40,19,0,4443,12,105,2486,769,0,26,68,0,0,0,0,12527,0,61,0,1651,0,12,663,0,20406,14,244131,3098,812,0,0,21360,62,12,0,0,9,33
1806,2017,Anguilla,5579,186,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,463,414,0,0,0,0,0,0,0,0,0,0
1807,2017,Antigua and Barbuda,28646,220,208,0,0,0,0,0,0,39,0,0,0,5,7,0,0,2,0,0,308,0,0,14,0,14,0,0,0,0,0,99,0,0,0,0,0,0,0,442,11,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,4840,1819,0,10,0,0,0,0,91,0,0,0,0,41,5,0,0,0,0,84,31,0,0,0,195,77,0,0,0,0,6601,33,0,7,0,0,80,0,0,0,0,0,0,73,4069,20,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,1160,0,0,0,0,0,0,16,0,12,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,485,689,0,936,0,0,0,0,0,0,0,0,0,23,0,0,0,0,45,0,12,0,0,0,45,0,0,0,248,0,0,0,0,0,0,0,734,0,0,0,6,0,0,0,0,1013,0,2678,725,0,0,0,39,0,0,0,0,0,0
1808,2017,Aruba,36356,482,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,1134,0,0,9827,0,0,0,0,0,0,0,2471,0,0,0,0,0,0,107,4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,290,1642,0,0,0,0,332,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,0,0,107,0,0,0,0,0,0,0,0,0,0,0,1141,1010,0,165,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,616,0,0,0,0,3421,0,0,0,0,0,0
1809,2017,Bahamas,61806,391,692,0,0,0,0,0,0,0,14,115,0,0,86,41,0,0,0,0,248,0,31,45,0,40,0,0,0,14,126,3,0,21,0,0,0,0,0,1633,0,23,0,0,0,36,179,27,0,201,0,0,0,56,0,0,417,0,0,0,0,0,16,0,78,303,44,32,76,0,0,16,0,0,0,0,0,149,0,0,0,0,0,301,50,0,94,0,34,0,0,36,0,0,1391,28754,0,44,0,0,623,34,0,0,61,0,0,164,7819,36,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,56,0,25,10,0,166,0,0,12,0,0,0,54,0,0,327,1164,20,16,0,0,0,0,0,106,58,0,0,35,81,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,115,40,0,0,0,12,30,319,0,0,0,0,0,0,0,0,406,0,0,0,1610,0,12,18,0,2077,0,10071,0,17,0,0,31,0,0,0,0,0,15
1810,2017,Barbados,34660,9913,4249,0,0,0,0,0,0,0,195,0,0,0,24,0,0,49,0,0,0,0,0,22,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,6629,33,0,0,0,0,465,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2188,0,3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1497,0,0,0,0,0,0,0,0,2522,0,1039,0,0,0,0,0,0,0,0,0,0,0
1811,2017,British Virgin Islands,19959,1864,1193,0,0,0,0,0,0,0,789,0,0,0,23,0,0,26,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,1782,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,2363,0,0,0,0,0,40,0,0,0,0,0,0,0,1983,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,1418,538,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,834,0,1796,0,0,0,0,0,0,0,0,0,0,0
1812,2017,Caribbean Netherlands,13508,89,544,0,0,0,0,0,0,29,25,3,0,784,0,0,0,21,0,0,66,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,90,0,0,0,0,0,0,17,17,0,610,0,0,0,0,0,0,46,4275,0,0,0,0,0,0,22,1415,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,170,103,0,0,0,0,9,45,0,0,0,0,0,17,409,30,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,48,10,0,0,0,0,0,0,0,0,27,0,0,13,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0,0,17,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,57,0,610,0,0,0,0,498,0,0,0,0,0,0
1813,2017,Cayman Islands,24355,51,48,0,0,0,0,0,0,0,0,11,0,0,174,47,0,172,0,0,170,0,11,327,0,31,0,0,0,0,66,0,0,0,0,0,0,0,0,1349,0,0,0,0,14,0,0,0,0,390,0,0,0,121,0,0,704,11,0,0,0,0,17,0,0,61,0,0,0,0,0,0,0,0,0,0,9,35,0,0,0,0,0,127,0,0,0,0,15,0,0,0,0,0,312,17,0,1705,0,0,541,0,9,0,215,0,11,85,9598,19,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,35,0,53,368,27,9,0,0,0,0,102,0,127,0,0,14,1753,0,0,45,0,0,0,0,0,0,0,0,0,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,27,0,0,0,0,0,0,75,0,0,0,51,0,0,0,0,292,0,0,0,0,0,0,0,0,1995,14,2676,0,0,0,0,33,0,0,0,0,9,17
1814,2017,Cuba,13136,225,621,0,101,43,0,0,90,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,123,0,0,0,0,0,56,0,0,0,0,0,163,272,0,0,146,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,111,56,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,313,0,0,0,80,74,0,0,63,0,0,0,858,0,0,64,0,0,0,0,0,0,0,0,204,271,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,75,0,0,78,0,87,0,113,0,0,0,0,63,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,46,0,492,0,0,0,0,179,0,0,0,0,0,0
1815,2017,Curaçao,38396,402,193,0,0,0,0,0,0,42,55,21,0,1743,0,0,0,82,0,0,194,0,92,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,91,2382,0,0,0,0,0,499,113,0,4897,0,0,0,0,0,0,237,0,0,0,0,0,0,0,109,5834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,2,95,0,0,0,0,467,2009,0,0,0,0,650,185,0,0,0,0,0,23,1327,132,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,938,15,0,0,0,0,0,0,0,0,184,0,0,297,0,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,20,0,0,0,1910,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,24,0,336,28,0,0,0,1824,0,0,0,0,0,0
1816,2017,Dominica,6782,207,1101,0,0,0,0,0,0,19,446,0,0,47,7,0,0,12,0,0,168,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,185,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,23,0,0,0,0,30,0,0,0,0,0,38,0,0,0,0,191,1407,0,0,0,0,28,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,63,283,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,16,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,638,0,628,0,0,0,0,30,0,0,0,0,0,0
1817,2017,Dominican Republic,424964,6547,2164,0,0,0,0,0,0,34,183,1095,0,163,40,212,0,39,21,0,0,0,261,0,0,16,8,174,5,0,659,76,0,75,0,3,3,123,23,1243,0,0,138,3,0,647,1517,0,0,3687,0,0,8,313,0,0,3927,0,0,30,0,0,25,0,15,0,595,0,273,0,0,0,0,0,0,0,27,2089,0,0,0,0,0,1698,0,0,64,0,0,57,0,438,0,0,23,336729,0,433,21,0,97,0,31,27,33,0,62,3880,136,352,0,11,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,18,0,0,25,0,33,0,0,0,1531,0,0,0,0,0,34,0,0,0,0,0,606,0,0,298,0,25,0,0,56,0,80,0,774,0,25,1460,52,44,109,6220,0,577,12,0,43,492,0,99,140,0,65,0,0,0,0,18,0,74,0,0,0,0,0,0,0,0,11,0,7221,0,19,0,27,0,75,1068,25,0,26,0,0,0,0,0,23,0,31,0,35,0,0,77,0,492,0,26397,83,187,0,0,5539,0,12,0,0,0,0
1818,2017,Grenada,7124,1510,751,0,0,0,0,0,0,0,38,0,0,0,0,0,0,30,0,0,179,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,164,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2216,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,344,0,0,0,0,0,0
1819,2017,Guadeloupe,99350,1092,4452,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4410,955,0,0,0,0,0,0,0,0,0,0,0,56216,1201,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,189,15414,0,0,0,0,201,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,9526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,400,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,224,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,500,0,0,0,0,0,0,0,0,0,0,0
1820,2017,Haiti,40533,866,2032,0,0,0,0,0,0,0,0,988,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,0,0,0,0,707,739,0,0,1758,0,0,0,582,0,0,2555,0,0,0,0,0,0,0,0,5110,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3412,0,608,0,0,5330,0,0,0,0,0,0
1821,2017,Jamaica,23332,225,2273,0,0,0,0,0,0,0,154,0,0,0,0,0,0,666,0,0,536,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1803,0,0,0,0,0,0,0,137,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,304,0,0,0,0,0,161,0,0,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,330,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,0,0,0,0,0,0,0,0,4772,0,6237,0,0,0,0,0,0,0,0,0,0,0
1822,2017,Martinique,61579,561,1188,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,137,0,0,0,0,0,0,0,0,0,0,0,46976,1802,0,0,0,0,0,0,0,0,0,0,5446,0,0,0,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,2017,Montserrat,1364,20,218,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,106,0,122,0,0,0,0,0,0,0,0,0,0,0
